GDP Implicit Price Deflators (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CountryID,Country,Currency,Measure,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
438,Liechtenstein,US dollar,GDP Index current prices - USD,1.76,2.05,2.45,3.29,3.96,4.56,5.14,6.00,8.34,10.00,10.92,9.70,10.03,10.18,10.12,10.87,16.09,20.26,23.19,23.15,28.01,30.29,32.43,32.08,35.82,43.00,43.36,40.89,43.75,47.00,43.83,43.96,47.44,54.18,60.95,64.55,70.58,81.19,89.66,79.47,89.67,101.27,96.27,101.97,106.20,100.00,99.50,103.28,109.11,106.63,109.62
438,Liechtenstein,US dollar,GDP Index constant prices - USD,26.11,26.55,26.99,27.44,27.90,28.37,29.72,31.13,32.61,34.16,35.79,37.51,36.92,37.12,38.71,41.42,43.08,47.06,49.71,53.79,52.43,55.29,55.80,56.14,57.54,58.66,61.33,67.57,72.21,79.72,82.29,81.69,80.88,79.31,81.72,85.66,93.33,102.03,99.26,88.83,95.40,91.53,92.51,97.07,99.95,100.00,102.33,105.58,109.73,108.59,106.23
438,Liechtenstein,Swiss Franc,Implicit Price Deflator - NC,30.71,33.24,35.98,39.41,43.93,43.09,44.94,48.12,47.49,50.59,53.15,52.78,57.30,59.80,63.82,66.99,69.81,66.71,70.93,73.16,77.11,81.64,84.92,87.73,88.48,90.07,90.80,91.27,91.28,92.03,93.46,94.38,94.99,95.59,96.37,97.49,98.52,99.25,101.66,101.16,101.86,102.10,101.39,101.18,101.15,100.00,99.56,100.09,101.03,101.40,100.67
438,Liechtenstein,US dollar,Implicit Price Deflator - USD,6.76,7.74,9.07,11.99,14.19,16.07,17.30,19.27,25.56,29.28,30.53,25.86,27.16,27.42,26.14,26.24,37.35,43.06,46.65,43.04,53.42,54.79,58.12,57.14,62.26,73.30,70.70,60.52,60.59,58.96,53.26,53.82,58.65,68.32,74.58,75.35,75.62,79.57,90.33,89.47,93.99,110.64,104.06,105.05,106.25,100.00,97.23,97.83,99.43,98.19,103.19
440,Lithuania,Euro,GDP Index current prices - NC,,,,,,,,,,,,,,,,,,,,,0.11,0.34,2.77,9.42,13.75,20.78,26.00,31.39,34.87,34.03,35.75,37.96,40.65,44.58,48.79,56.18,64.41,77.68,87.45,72.02,75.07,83.86,89.46,93.82,97.95,100.00,104.13,113.20,121.87,130.83,132.56
440,Lithuania,US dollar,GDP Index current prices - USD,,,,,,,,,,,,,,,,,,,,,24.71,24.10,19.41,16.64,15.34,16.17,20.24,24.43,27.14,26.49,27.83,29.55,34.42,45.35,54.62,63.05,72.86,95.83,115.51,90.27,89.67,105.22,103.68,112.30,117.28,100.00,103.86,115.31,129.77,132.06,136.52
440,Lithuania,US dollar,GDP Index constant prices - USD,,,,,,,,,,,,,,,,,,,,,74.55,70.32,55.37,46.38,41.85,43.23,45.46,49.24,52.92,52.32,54.25,57.79,61.69,68.21,72.69,78.31,84.12,93.46,95.91,81.68,83.02,88.04,91.42,94.67,98.02,100.00,102.52,106.91,111.18,116.26,116.11
440,Lithuania,Euro,Implicit Price Deflator - NC,,,,,,,,,,,,,,,,,,,,,0.15,0.48,5.00,20.32,32.84,48.07,57.20,63.75,65.88,65.06,65.90,65.69,65.90,65.36,67.11,71.73,76.57,83.12,91.19,88.18,90.41,95.25,97.86,99.11,99.94,100.00,101.58,105.89,109.62,112.53,114.17
440,Lithuania,US dollar,Implicit Price Deflator - USD,,,,,,,,,,,,,,,,,,,,,33.15,34.27,35.05,35.88,36.64,37.41,44.52,49.61,51.28,50.63,51.29,51.13,55.79,66.48,75.14,80.51,86.61,102.53,120.44,110.52,108.00,119.52,113.41,118.63,119.65,100.00,101.31,107.85,116.73,113.59,117.58
442,Luxembourg,Euro,GDP Index current prices - NC,3.34,3.40,3.83,4.66,5.68,5.26,6.05,6.22,6.80,7.41,8.06,8.59,9.63,10.59,11.74,12.44,13.67,14.22,15.86,18.11,19.55,21.63,22.84,25.23,27.12,28.15,29.62,32.04,33.49,37.95,42.45,44.11,46.20,48.44,52.07,55.93,63.12,69.52,73.90,72.13,78.32,81.86,85.93,90.68,95.66,100.00,103.82,107.44,111.49,115.81,118.62
442,Luxembourg,US dollar,GDP Index current prices - USD,2.43,2.53,3.17,4.35,5.30,5.20,5.70,6.31,7.86,9.19,10.03,8.42,7.66,7.53,7.39,7.62,11.13,13.86,15.69,16.72,21.28,23.04,25.85,26.52,29.48,34.73,34.80,32.58,33.56,36.46,35.27,35.59,39.20,49.30,58.29,62.71,71.40,85.80,97.60,90.34,93.52,102.61,99.55,108.56,114.43,100.00,103.54,109.43,118.71,116.90,122.16
442,Luxembourg,US dollar,GDP Index constant prices - USD,20.05,20.59,21.94,23.77,24.77,23.14,23.73,24.10,25.08,25.67,25.89,25.75,26.04,26.81,28.47,29.27,32.19,33.46,36.29,39.85,41.97,45.60,46.43,48.38,50.23,50.95,51.66,54.46,58.09,62.84,67.20,69.27,71.50,73.38,76.48,78.38,83.10,89.83,89.56,86.66,89.91,90.85,92.35,95.28,97.78,100.00,104.98,106.36,108.49,112.06,110.07
442,Luxembourg,Euro,Implicit Price Deflator - NC,16.64,16.51,17.46,19.59,22.92,22.73,25.50,25.80,27.12,28.85,31.13,33.37,36.98,39.50,41.24,42.52,42.48,42.51,43.69,45.44,46.59,47.43,49.20,52.14,53.99,55.25,57.34,58.84,57.64,60.39,63.17,63.67,64.61,66.02,68.08,71.36,75.96,77.40,82.51,83.23,87.10,90.11,93.05,95.17,97.83,100.00,98.89,101.01,102.76,103.35,107.77
442,Luxembourg,US dollar,Implicit Price Deflator - USD,12.11,12.29,14.43,18.29,21.40,22.48,24.03,26.18,31.33,35.79,38.73,32.69,29.44,28.10,25.96,26.04,34.59,41.41,43.22,41.95,50.70,50.52,55.67,54.82,58.70,68.17,67.36,59.83,57.76,58.01,52.48,51.37,54.82,67.18,76.22,80.01,85.92,95.52,108.98,104.26,104.02,112.94,107.80,113.93,117.03,100.00,98.63,102.89,109.42,104.32,110.99
450,Madagascar,Malagasy Ariary,GDP Index current prices - NC,0.18,0.19,0.20,0.22,0.26,0.28,0.30,0.33,0.34,0.42,0.49,0.56,0.70,0.86,0.97,1.10,1.56,1.94,2.43,2.83,3.25,3.46,3.94,4.51,6.38,9.42,11.34,12.62,14.22,16.35,18.34,20.86,21.00,23.69,28.50,35.27,41.30,48.09,55.16,56.64,62.81,70.43,76.52,82.54,91.04,100.00,113.31,123.61,138.14,153.65,148.34
450,Madagascar,US dollar,GDP Index current prices - USD,9.29,10.05,11.49,14.15,16.03,19.09,18.24,19.72,22.32,28.95,33.79,30.05,29.48,29.36,24.57,24.27,33.72,26.55,25.28,25.85,31.88,27.67,31.01,34.56,30.52,32.40,40.96,36.35,38.33,38.15,39.76,46.44,45.08,56.12,44.74,51.66,56.55,75.29,94.72,84.93,88.16,102.02,102.26,109.72,110.60,100.00,104.64,116.37,121.52,124.57,114.88
450,Madagascar,US dollar,GDP Index constant prices - USD,48.78,50.85,50.20,49.11,49.72,50.34,48.80,49.95,48.64,53.41,53.84,49.19,48.29,48.68,49.51,50.08,51.06,51.66,53.42,55.60,57.34,53.72,54.36,55.50,55.46,56.41,57.62,59.75,62.09,65.01,68.09,72.17,63.04,69.21,72.84,76.20,80.02,85.02,90.73,87.12,87.66,89.04,91.72,93.83,96.96,100.00,103.99,108.08,111.54,116.46,107.33
450,Madagascar,Malagasy Ariary,Implicit Price Deflator - NC,0.36,0.37,0.39,0.44,0.53,0.55,0.61,0.66,0.71,0.79,0.90,1.13,1.46,1.77,1.95,2.19,3.05,3.75,4.54,5.08,5.66,6.44,7.25,8.12,11.51,16.70,19.68,21.12,22.90,25.14,26.94,28.91,33.31,34.23,39.13,46.29,51.60,56.57,60.80,65.01,71.66,79.10,83.42,87.97,93.89,100.00,108.96,114.37,123.86,131.93,138.21
450,Madagascar,US dollar,Implicit Price Deflator - USD,19.06,19.76,22.88,28.81,32.24,37.91,37.38,39.48,45.88,54.21,62.76,61.10,61.05,60.31,49.63,48.46,66.04,51.40,47.32,46.50,55.59,51.50,57.04,62.27,55.03,57.43,71.08,60.84,61.73,58.69,58.39,64.35,71.52,81.10,61.42,67.80,70.66,88.55,104.40,97.49,100.58,114.58,111.49,116.93,114.06,100.00,100.62,107.66,108.95,106.96,107.04
454,Malawi,Kwacha,GDP Index current prices - NC,0.01,0.01,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.04,0.05,0.05,0.06,0.07,0.08,0.10,0.12,0.15,0.20,0.21,0.25,0.29,0.39,0.45,0.92,1.49,1.93,2.43,3.45,4.57,5.46,6.53,7.62,9.22,10.55,13.25,15.11,18.22,21.29,25.52,32.05,38.30,54.40,75.11,100.00,124.61,159.11,176.22,200.38,214.78
454,Malawi,US dollar,GDP Index current prices - USD,7.05,8.87,10.13,9.77,12.07,13.49,14.74,17.73,20.87,22.40,27.22,27.22,25.73,26.82,26.26,24.68,25.85,27.00,30.10,36.15,38.54,44.52,39.98,43.97,25.98,30.11,36.21,38.23,39.12,39.06,38.34,37.75,42.55,39.06,42.31,44.50,48.66,53.96,64.76,75.35,84.71,102.31,76.80,74.58,88.31,100.00,86.71,108.86,120.22,135.66,143.17
454,Malawi,US dollar,GDP Index constant prices - USD,13.79,15.77,17.37,17.77,19.10,20.15,21.41,22.33,24.19,25.00,27.34,24.38,24.74,25.78,26.79,28.05,28.62,28.34,29.27,30.46,31.91,34.40,31.68,35.09,31.02,33.82,37.09,38.50,38.96,39.44,40.07,38.15,39.16,41.39,43.64,45.06,47.18,51.71,55.66,60.30,64.44,70.96,74.07,82.66,92.20,100.00,107.84,119.16,124.35,131.26,132.44
454,Malawi,Kwacha,Implicit Price Deflator - NC,0.09,0.09,0.09,0.09,0.11,0.12,0.13,0.14,0.15,0.15,0.16,0.20,0.22,0.24,0.28,0.30,0.34,0.42,0.53,0.66,0.66,0.73,0.91,1.10,1.46,2.72,4.03,5.01,6.25,8.74,11.41,14.30,16.68,18.40,21.14,23.41,28.08,29.23,32.73,35.31,39.60,45.17,51.70,65.81,81.46,100.00,115.56,133.53,141.71,152.66,162.17
454,Malawi,US dollar,Implicit Price Deflator - USD,51.13,56.23,58.32,54.98,63.18,66.92,68.87,79.39,86.27,89.60,99.56,111.63,104.00,104.05,98.04,87.99,90.34,95.29,102.84,118.70,120.77,129.43,126.23,125.31,83.74,89.02,97.62,99.30,100.42,99.02,95.70,98.97,108.65,94.37,96.97,98.75,103.14,104.34,116.36,124.98,131.45,144.18,103.69,90.23,95.78,100.00,80.41,91.35,96.68,103.36,108.10
458,Malaysia,Malaysian Ringgit,GDP Index current prices - NC,1.01,1.10,1.21,1.59,1.94,1.90,2.39,2.75,3.22,3.94,4.53,4.90,5.32,5.99,6.76,6.58,6.08,6.89,7.85,8.94,10.12,11.48,12.80,14.63,16.61,18.90,21.56,23.94,24.07,25.55,30.28,29.96,32.56,35.58,40.28,46.19,50.71,56.53,65.42,60.57,69.79,77.47,82.52,86.55,94.01,100.00,106.18,116.60,122.98,128.36,120.24
458,Malaysia,US dollar,GDP Index current prices - USD,1.28,1.41,1.67,2.54,3.15,3.10,3.67,4.36,5.43,7.04,8.13,8.30,8.89,10.07,11.26,10.35,9.20,10.68,11.70,12.89,14.61,16.30,19.63,22.20,24.72,29.48,33.47,33.24,23.95,26.26,31.12,30.79,33.46,36.57,41.40,47.63,53.99,64.23,76.59,67.12,84.62,98.87,104.34,107.27,112.18,100.00,99.97,105.89,119.03,121.01,111.72
458,Malaysia,US dollar,GDP Index constant prices - USD,5.66,6.96,7.61,8.50,9.21,9.29,10.36,11.16,11.90,13.02,13.99,14.96,15.85,16.84,18.14,17.95,18.15,19.12,20.81,22.72,24.76,27.13,29.54,32.46,35.45,38.94,42.83,45.97,42.58,45.20,49.20,49.46,52.12,55.14,58.88,62.02,65.48,69.61,72.97,71.87,77.20,81.29,85.74,89.76,95.16,100.00,104.45,110.52,115.79,120.78,114.03
458,Malaysia,Malaysian Ringgit,Implicit Price Deflator - NC,17.75,15.82,15.87,18.71,21.08,20.44,23.04,24.62,27.04,30.30,32.38,32.73,33.55,35.55,37.25,36.67,33.52,36.02,37.72,39.36,40.86,42.32,43.34,45.07,46.85,48.55,50.33,52.09,56.51,56.54,61.55,60.57,62.47,64.53,68.41,74.47,77.43,81.21,89.65,84.28,90.40,95.30,96.25,96.42,98.80,100.00,101.66,105.50,106.21,106.28,105.45
458,Malaysia,US dollar,Implicit Price Deflator - USD,22.65,20.24,21.98,29.90,34.21,33.34,35.40,39.06,45.60,54.08,58.10,55.47,56.11,59.81,62.08,57.68,50.72,55.84,56.25,56.75,58.99,60.10,66.45,68.38,69.72,75.71,78.13,72.31,56.24,58.11,63.26,62.25,64.20,66.32,70.31,76.80,82.44,92.27,104.96,93.39,109.61,121.63,121.70,119.51,117.89,100.00,95.71,95.81,102.80,100.20,97.97
462,Maldives,Rufiyaa,GDP Index current prices - NC,0.32,0.35,0.38,0.43,0.53,0.49,0.65,0.64,0.76,1.00,1.11,1.18,1.42,1.46,1.68,1.87,2.10,2.69,3.06,3.54,4.25,5.18,6.22,7.30,8.53,10.56,11.92,13.45,14.29,15.59,16.52,17.20,18.51,21.33,24.87,23.58,31.93,37.87,46.05,47.54,52.46,64.15,70.23,80.18,90.05,100.00,106.58,115.85,129.20,136.60,91.17
462,Maldives,US dollar,GDP Index current prices - USD,1.03,1.15,1.34,1.65,2.09,1.31,1.19,1.11,1.30,2.06,2.27,2.40,3.04,3.18,3.66,4.04,4.51,4.49,5.35,6.02,6.83,7.76,9.05,10.24,11.31,13.78,15.56,17.56,18.66,20.35,21.57,21.59,22.23,25.60,29.85,28.31,38.33,45.47,55.28,57.07,62.98,67.51,70.23,80.18,89.97,100.00,106.56,115.69,129.00,136.46,91.08
462,Maldives,US dollar,GDP Index constant prices - USD,4.63,4.88,4.99,5.07,5.36,4.93,4.96,5.52,6.33,7.01,8.31,9.29,9.01,10.47,13.30,15.02,16.43,17.89,19.45,21.25,24.70,26.59,28.26,29.99,31.99,34.25,36.95,40.05,43.05,45.71,47.47,45.59,48.91,55.63,58.99,51.25,64.63,69.61,76.22,70.71,75.84,82.34,84.41,90.56,97.20,100.00,106.34,114.01,123.27,131.75,87.61
462,Maldives,Rufiyaa,Implicit Price Deflator - NC,6.88,7.27,7.65,8.43,9.96,9.95,13.10,11.50,11.99,14.30,13.40,12.67,15.78,13.93,12.65,12.42,12.76,15.05,15.73,16.67,17.19,19.48,22.03,24.34,26.65,30.82,32.25,33.58,33.19,34.11,34.80,37.72,37.85,38.33,42.16,46.02,49.41,54.41,60.42,67.24,69.17,77.91,83.19,88.54,92.65,100.00,100.23,101.61,104.81,103.68,104.05
462,Maldives,US dollar,Implicit Price Deflator - USD,22.26,23.58,26.88,32.51,38.93,26.52,24.07,20.16,20.54,29.34,27.27,25.80,33.80,30.37,27.56,26.89,27.43,25.08,27.52,28.33,27.65,29.19,32.02,34.14,35.35,40.23,42.11,43.83,43.34,44.53,45.43,47.35,45.44,46.02,50.61,55.24,59.31,65.31,72.53,80.72,83.04,81.99,83.20,88.54,92.57,100.00,100.21,101.48,104.65,103.57,103.95
466,Mali,CFA Franc BCEAO,GDP Index current prices - NC,1.14,1.25,1.41,1.44,1.46,1.94,2.56,3.06,3.26,3.89,4.50,5.34,5.67,5.78,6.51,7.31,8.22,8.44,8.65,9.29,9.60,10.95,10.57,11.17,16.00,18.28,20.78,21.63,24.94,27.33,27.15,32.79,34.99,35.28,37.12,42.52,46.57,50.39,56.36,62.05,68.26,79.04,81.99,84.46,91.82,100.00,107.28,115.16,122.38,130.69,128.76
466,Mali,US dollar,GDP Index current prices - USD,2.45,2.92,3.31,3.83,3.60,5.36,6.34,7.38,8.55,10.82,12.61,11.63,10.21,8.97,8.82,9.62,14.04,16.61,17.19,17.23,20.86,22.97,23.64,23.33,17.06,21.66,24.04,21.93,25.01,26.27,22.56,26.46,29.70,35.92,41.58,47.69,52.69,62.21,74.46,77.75,81.55,99.11,95.02,101.15,109.88,100.00,107.11,117.34,130.36,131.97,132.36
466,Mali,US dollar,GDP Index constant prices - USD,4.52,4.64,4.91,4.84,4.76,5.32,6.04,6.42,6.33,6.99,6.69,6.97,7.41,7.02,7.07,7.67,8.91,8.70,8.72,9.37,9.60,11.01,10.81,11.30,12.11,16.61,19.97,22.26,23.71,26.84,28.10,32.22,34.78,39.28,36.87,40.69,45.78,49.58,54.32,60.70,67.29,72.51,80.64,86.30,93.02,100.00,108.90,116.23,124.10,131.91,131.77
466,Mali,CFA Franc BCEAO,Implicit Price Deflator - NC,25.28,26.98,28.72,29.86,30.73,36.49,42.41,47.71,51.54,55.65,67.35,76.60,76.54,82.26,92.08,95.25,92.26,97.00,99.20,99.12,99.99,99.49,97.82,98.83,132.21,110.02,104.08,97.20,105.19,101.83,96.59,101.74,100.61,89.82,100.70,104.49,101.71,101.62,103.76,102.23,101.44,109.01,101.67,97.87,98.71,100.00,98.51,99.08,98.61,99.07,97.71
466,Mali,US dollar,Implicit Price Deflator - USD,54.12,63.08,67.43,79.26,75.54,100.74,105.00,114.90,135.14,154.78,188.61,166.78,137.81,127.73,124.68,125.44,157.62,190.97,197.05,183.83,217.29,208.67,218.65,206.50,140.89,130.41,120.38,98.53,105.49,97.85,80.27,82.12,85.41,91.43,112.77,117.20,115.09,125.46,137.09,128.09,121.18,136.68,117.83,117.21,118.12,100.00,98.35,100.95,105.04,100.05,100.44
470,Malta,Euro,GDP Index current prices - NC,2.53,2.61,2.73,3.09,3.52,4.43,5.44,6.41,7.42,8.70,10.47,11.66,12.34,12.23,12.32,12.72,13.68,14.67,16.20,17.91,19.63,21.56,23.37,25.12,27.48,30.61,32.11,34.12,36.30,38.31,41.55,42.87,45.17,47.89,48.97,51.61,54.05,57.92,62.08,62.62,68.18,69.27,73.67,79.47,87.54,100.00,105.70,119.63,129.84,140.52,130.59
470,Malta,US dollar,GDP Index current prices - USD,2.35,2.48,2.77,3.24,3.53,4.46,4.96,5.87,7.45,9.40,11.74,11.67,11.59,10.94,10.34,10.49,13.47,16.44,18.96,19.89,23.91,25.82,28.37,25.43,28.15,33.56,34.48,34.22,36.18,37.17,36.70,36.87,40.32,49.14,55.00,57.78,61.37,71.94,81.99,78.43,81.42,86.82,85.35,95.14,104.72,100.00,105.42,121.86,138.25,141.84,134.49
470,Malta,US dollar,GDP Index constant prices - USD,9.59,9.83,10.40,10.83,11.92,14.25,16.67,18.70,20.79,22.97,24.59,25.41,25.99,25.83,26.07,26.74,27.78,28.93,31.36,33.92,36.06,38.32,40.11,41.91,44.28,47.09,48.86,51.43,54.07,56.62,60.46,59.75,61.28,63.77,63.86,66.02,67.68,70.91,73.63,72.79,76.83,77.19,80.36,84.76,91.23,100.00,103.80,115.17,122.24,129.25,118.54
470,Malta,Euro,Implicit Price Deflator - NC,26.42,26.59,26.26,28.54,29.50,31.08,32.65,34.25,35.68,37.89,42.59,45.90,47.48,47.34,47.25,47.55,49.23,50.73,51.67,52.78,54.44,56.27,58.27,59.93,62.07,65.00,65.71,66.33,67.14,67.66,68.72,71.76,73.71,75.09,76.68,78.17,79.86,81.68,84.32,86.02,88.74,89.74,91.67,93.75,95.95,100.00,101.83,103.88,106.21,108.72,110.17
470,Malta,US dollar,Implicit Price Deflator - USD,24.54,25.28,26.64,29.96,29.63,31.27,29.73,31.40,35.83,40.92,47.72,45.95,44.59,42.37,39.67,39.23,48.48,56.83,60.45,58.62,66.31,67.38,70.72,60.68,63.57,71.27,70.56,66.53,66.90,65.65,60.71,61.72,65.80,77.05,86.12,87.50,90.67,101.44,111.36,107.75,105.98,112.49,106.20,112.24,114.78,100.00,101.57,105.81,113.10,109.74,113.46
584,Marshall Islands,US Dollar,GDP Index current prices - NC,4.61,4.99,5.46,6.36,8.34,9.14,9.94,11.07,12.17,13.99,14.63,16.99,19.13,22.87,24.73,24.04,30.67,34.50,38.72,39.88,42.99,45.20,50.27,55.32,60.57,67.90,63.08,60.39,61.82,62.62,62.21,66.26,71.55,71.05,71.88,74.12,76.81,80.56,82.46,81.64,87.09,93.39,97.99,100.30,99.04,100.00,109.47,115.64,120.38,130.07,132.68
584,Marshall Islands,US dollar,GDP Index current prices - USD,4.61,4.99,5.46,6.36,8.34,9.14,9.94,11.07,12.17,13.99,14.63,16.99,19.13,22.87,24.73,24.04,30.67,34.50,38.72,39.88,42.99,45.20,50.27,55.32,60.57,67.90,63.08,60.39,61.82,62.62,62.21,66.26,71.55,71.05,71.88,74.12,76.81,80.56,82.46,81.64,87.09,93.39,97.99,100.30,99.04,100.00,109.47,115.64,120.38,130.07,132.68
584,Marshall Islands,US dollar,GDP Index constant prices - USD,23.64,24.18,24.45,32.74,37.76,37.78,37.92,38.84,41.02,41.90,38.88,41.39,43.38,50.11,52.05,48.79,60.77,66.46,71.63,70.42,72.31,72.37,78.13,83.46,89.04,97.08,87.75,83.67,83.12,82.12,82.99,88.88,92.01,90.64,90.36,92.44,92.12,94.92,88.96,92.14,98.06,97.32,95.16,98.99,98.32,100.00,101.08,104.36,108.09,115.27,112.73
584,Marshall Islands,US Dollar,Implicit Price Deflator - NC,19.49,20.65,22.35,19.42,22.08,24.20,26.23,28.51,29.66,33.40,37.63,41.06,44.09,45.64,47.51,49.27,50.47,51.92,54.06,56.63,59.46,62.45,64.34,66.29,68.03,69.94,71.89,72.17,74.38,76.26,74.96,74.56,77.76,78.38,79.55,80.17,83.38,84.87,92.69,88.60,88.82,95.96,102.97,101.33,100.73,100.00,108.31,110.81,111.37,112.83,117.70
584,Marshall Islands,US dollar,Implicit Price Deflator - USD,19.49,20.65,22.35,19.42,22.08,24.20,26.23,28.51,29.66,33.40,37.63,41.06,44.09,45.64,47.51,49.27,50.47,51.92,54.06,56.63,59.46,62.45,64.34,66.29,68.03,69.94,71.89,72.17,74.38,76.26,74.96,74.56,77.76,78.38,79.55,80.17,83.38,84.87,92.69,88.60,88.82,95.96,102.97,101.33,100.73,100.00,108.31,110.81,111.37,112.83,117.70
478,Mauritania,Ouguiya,GDP Index current prices - NC,1.27,1.36,1.44,1.45,1.86,2.30,2.70,2.80,2.79,3.45,4.26,4.84,4.77,5.14,5.20,5.89,6.68,7.52,8.06,9.07,9.21,10.04,10.81,12.82,13.89,15.37,16.44,17.68,19.13,20.78,21.24,22.29,24.12,26.95,31.31,38.95,52.58,56.13,61.94,61.78,77.56,94.98,99.68,108.47,99.68,100.00,112.61,121.57,131.02,144.58,147.03
478,Mauritania,US dollar,GDP Index current prices - USD,7.41,7.95,9.29,10.53,13.35,17.36,19.45,19.92,19.60,24.42,30.12,32.52,29.94,30.43,26.47,24.82,29.17,33.05,34.76,35.47,37.11,39.79,40.32,34.44,36.50,38.44,38.89,37.80,32.96,32.20,28.86,28.31,28.82,33.26,39.52,47.62,63.56,70.48,84.43,76.45,91.28,109.69,109.10,117.13,106.72,100.00,103.76,110.27,119.23,127.94,128.36
478,Mauritania,US dollar,GDP Index constant prices - USD,29.90,30.10,30.15,29.90,32.45,35.73,38.12,37.97,35.13,38.65,38.92,40.47,37.38,38.31,37.49,38.75,41.00,41.95,42.46,44.03,43.57,44.81,45.79,49.76,52.16,50.91,56.28,54.00,55.51,57.54,55.29,54.85,55.60,59.46,62.27,67.61,80.00,78.42,78.16,78.24,80.29,83.64,87.38,91.01,94.90,100.00,101.26,104.80,107.02,113.18,111.19
478,Mauritania,Ouguiya,Implicit Price Deflator - NC,4.24,4.51,4.78,4.83,5.74,6.45,7.08,7.37,7.93,8.93,10.94,11.95,12.77,13.41,13.88,15.21,16.30,17.93,18.98,20.61,21.15,22.41,23.60,25.75,26.63,30.18,29.21,32.73,34.47,36.11,38.41,40.65,43.37,45.32,50.28,57.61,65.73,71.57,79.24,78.96,96.60,113.55,114.07,119.19,105.04,100.00,111.21,116.00,122.42,127.74,132.24
478,Mauritania,US dollar,Implicit Price Deflator - USD,24.78,26.39,30.80,35.21,41.14,48.57,51.02,52.46,55.79,63.19,77.39,80.36,80.10,79.44,70.61,64.05,71.14,78.79,81.87,80.56,85.18,88.79,88.04,69.21,69.97,75.52,69.10,69.99,59.37,55.96,52.19,51.62,51.82,55.94,63.47,70.44,79.45,89.87,108.01,97.71,113.68,131.15,124.86,128.70,112.45,100.00,102.47,105.22,111.41,113.03,115.45
480,Mauritius,Mauritius Rupee,GDP Index current prices - NC,0.28,0.31,0.38,0.48,0.84,0.89,1.23,1.42,1.63,1.99,2.27,2.67,3.06,3.33,3.75,4.34,5.14,6.15,7.26,8.42,9.92,11.19,12.96,14.86,16.52,18.12,20.47,22.74,25.80,27.87,31.18,34.24,36.95,41.34,46.08,48.76,54.37,62.26,69.35,71.18,75.13,80.67,85.55,90.85,95.65,100.00,106.07,111.54,117.41,121.56,104.83
480,Mauritius,US dollar,GDP Index current prices - USD,1.76,1.98,2.48,3.11,5.16,5.19,6.44,7.54,9.29,11.08,10.36,10.46,9.87,9.98,9.52,9.85,13.39,16.75,18.94,19.36,23.39,25.06,29.19,29.52,32.24,36.54,39.97,37.85,37.69,38.79,41.65,41.20,43.23,51.94,58.75,57.95,60.11,69.71,85.44,78.08,85.56,98.51,99.80,103.74,109.50,100.00,104.62,113.40,121.29,120.13,93.40
480,Mauritius,US dollar,GDP Index constant prices - USD,10.75,11.24,12.14,13.57,14.66,14.85,18.13,19.32,20.06,20.77,18.68,19.77,20.86,20.94,21.94,23.45,25.74,28.35,30.27,31.65,33.92,35.31,37.51,39.39,41.06,42.88,45.08,47.70,50.60,51.92,56.17,58.06,59.04,62.49,65.19,66.35,69.58,73.57,77.53,80.10,83.61,87.01,90.06,93.08,96.57,100.00,103.84,107.80,111.85,115.22,98.06
480,Mauritius,Mauritius Rupee,Implicit Price Deflator - NC,2.59,2.75,3.11,3.55,5.73,6.01,6.77,7.35,8.14,9.61,12.16,13.48,14.67,15.91,17.09,18.50,19.98,21.71,23.98,26.61,29.24,31.68,34.55,37.73,40.22,42.27,45.40,47.67,50.99,53.68,55.51,58.97,62.59,66.16,70.69,73.48,78.14,84.63,89.45,88.86,89.86,92.70,94.99,97.60,99.05,100.00,102.15,103.47,104.97,105.50,106.91
480,Mauritius,US dollar,Implicit Price Deflator - USD,16.34,17.60,20.42,22.88,35.20,34.94,35.53,39.02,46.32,53.38,55.46,52.87,47.31,47.65,43.40,42.00,52.02,59.10,62.55,61.18,68.97,70.95,77.82,74.94,78.50,85.22,88.67,79.36,74.50,74.72,74.14,70.97,73.23,83.13,90.12,87.33,86.40,94.75,110.21,97.47,102.33,113.21,110.82,111.45,113.39,100.00,100.75,105.20,108.44,104.26,95.25
484,Mexico,Mexican Peso,GDP Index current prices - NC,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.04,0.06,0.12,0.19,0.31,0.52,1.27,2.56,3.37,4.54,5.83,6.92,8.40,9.59,12.45,16.82,21.34,25.90,30.90,36.04,38.06,40.14,42.37,47.54,51.49,57.24,61.94,66.52,65.49,71.97,78.97,85.17,87.64,94.14,100.00,108.38,118.10,126.66,131.61,124.18
